"Country or Area","Year","Area","Sex","National and/or ethnic group","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Russian Federation","2010","Urban","Female","Chamalal","Census - de jure - complete tabulation","Final figure, complete","2013","9",""
"Russian Federation","2010","Urban","Female","Chelkanian","Census - de jure - complete tabulation","Final figure, complete","2013","128",""
"Russian Federation","2010","Urban","Female","Cherkesogais","Census - de jure - complete tabulation","Final figure, complete","2013","2",""
"Russian Federation","2010","Urban","Female","Chulym","Census - de jure - complete tabulation","Final figure, complete","2013","17",""
"Russian Federation","2010","Urban","Female","Cossack","Census - de jure - complete tabulation","Final figure, complete","2013","12303",""
"Russian Federation","2010","Urban","Female","Didoit","Census - de jure - complete tabulation","Final figure, complete","2013","180",""
"Russian Federation","2010","Urban","Female","Digorian","Census - de jure - complete tabulation","Final figure, complete","2012","109",""
"Russian Federation","2010","Urban","Female","Coast-Dwellers","Census - de jure - complete tabulation","Final figure, complete","2013","785",""
"Russian Federation","2010","Urban","Female","Enet","Census - de jure - complete tabulation","Final figure, complete","2013","38",""
"Russian Federation","2010","Urban","Female","Erzya","Census - de jure - complete tabulation","Final figure, complete","2012","7877",""
"Russian Federation","2010","Urban","Female","Georgian Jew","Census - de jure - complete tabulation","Final figure, complete","2013","25",""
"Russian Federation","2010","Urban","Female","Godoberi","Census - de jure - complete tabulation","Final figure, complete","2013","2",""
"Russian Federation","2010","Urban","Female","Greek-Urum","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Russian Federation","2010","Urban","Female","Hinukh","Census - de jure - complete tabulation","Final figure, complete","2013","4",""
"Russian Federation","2010","Urban","Female","Hunzib","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Russian Federation","2010","Urban","Female","Inghiloi","Census - de jure - complete tabulation","Final figure, complete","2013","41",""
"Russian Federation","2010","Urban","Female","Izhemtsy","Census - de jure - complete tabulation","Final figure, complete","2012","421",""
"Russian Federation","2010","Urban","Female","Kaitagian","Census - de jure - complete tabulation","Final figure, complete","2013","3",""
"Russian Federation","2010","Urban","Female","Kamchadal","Census - de jure - complete tabulation","Final figure, complete","2013","299",""
"Russian Federation","2010","Urban","Female","Karatin","Census - de jure - complete tabulation","Final figure, complete","2013","91",""
"Russian Federation","2010","Urban","Female","Kerek","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Russian Federation","2010","Urban","Female","Khvarshin","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Russian Federation","2010","Urban","Female","Kryashen","Census - de jure - complete tabulation","Final figure, complete","2013","8849",""
"Russian Federation","2010","Urban","Female","Kubachin","Census - de jure - complete tabulation","Final figure, complete","2013","59",""
"Russian Federation","2010","Urban","Female","Kurmanji","Census - de jure - complete tabulation","Final figure, complete","2013","17",""
"Russian Federation","2010","Urban","Female","Latgalian","Census - de jure - complete tabulation","Final figure, complete","2013","341",""
"Russian Federation","2010","Urban","Female","Meadow-Eastern Mari","Census - de jure - complete tabulation","Final figure, complete","2013","70",""
"Russian Federation","2010","Urban","Female","Megrelian","Census - de jure - complete tabulation","Final figure, complete","2013","161",""
"Russian Federation","2010","Urban","Female","Mishari","Census - de jure - complete tabulation","Final figure, complete","2013","338",""
"Russian Federation","2010","Urban","Female","Moksha","Census - de jure - complete tabulation","Final figure, complete","2012","1965",""
"Russian Federation","2010","Urban","Female","Mountain Jew","Census - de jure - complete tabulation","Final figure, complete","2013","291",""
"Russian Federation","2010","Urban","Female","Muncie","Census - de jure - complete tabulation","Final figure, complete","2013","3913",""
"Russian Federation","2010","Urban","Female","Nagaibak","Census - de jure - complete tabulation","Final figure, complete","2013","978",""
"Russian Federation","2010","Urban","Female","Negidal","Census - de jure - complete tabulation","Final figure, complete","2013","101",""
"Russian Federation","2010","Urban","Female","Nenet","Census - de jure - complete tabulation","Final figure, complete","2013","5695",""
"Russian Federation","2010","Urban","Female","Pamiri","Census - de jure - complete tabulation","Final figure, complete","2013","93",""
"Russian Federation","2010","Urban","Female","Refused to Respond","Census - de jure - complete tabulation","Final figure, complete","2012","265888",""
"Russian Federation","2010","Urban","Female","Romani of Central Asia","Census - de jure - complete tabulation","Final figure, complete","2013","23",""
"Russian Federation","2010","Urban","Female","Romi-Permyak","Census - de jure - complete tabulation","Final figure, complete","2013","21150",""
"Russian Federation","2010","Urban","Female","Rusyn","Census - de jure - complete tabulation","Final figure, complete","2013","45",""
"Russian Federation","2010","Urban","Female","Seth People","Census - de jure - complete tabulation","Final figure, complete","2013","34",""
"Russian Federation","2010","Urban","Female","Shapsug","Census - de jure - complete tabulation","Final figure, complete","2013","479",""
"Russian Federation","2010","Urban","Female","Soyot","Census - de jure - complete tabulation","Final figure, complete","2013","143",""
"Russian Federation","2010","Urban","Female","Svan","Census - de jure - complete tabulation","Final figure, complete","2013","7",""
"Russian Federation","2010","Urban","Female","Tadjik","Census - de jure - complete tabulation","Final figure, complete","2013","41580",""
"Russian Federation","2010","Urban","Female","Tat People","Census - de jure - complete tabulation","Final figure, complete","2013","727",""
"Russian Federation","2010","Urban","Female","Tazi","Census - de jure - complete tabulation","Final figure, complete","2013","64",""
"Russian Federation","2010","Urban","Female","Telengit","Census - de jure - complete tabulation","Final figure, complete","2013","178",""
"Russian Federation","2010","Urban","Female","Teleut","Census - de jure - complete tabulation","Final figure, complete","2013","654",""
"Russian Federation","2010","Urban","Female","Tindi","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Russian Federation","2010","Urban","Female","Todzhan","Census - de jure - complete tabulation","Final figure, complete","2012","2",""
"Russian Federation","2010","Urban","Female","Tubalar","Census - de jure - complete tabulation","Final figure, complete","2013","210",""
"Russian Federation","2010","Urban","Female","Uilta People","Census - de jure - complete tabulation","Final figure, complete","2013","91",""
"Russian Federation","2010","Urban","Female","Vod","Census - de jure - complete tabulation","Final figure, complete","2013","23",""
