iso3_dest,destination_raw,iso3_orig,origin_raw,year,sex,value,metric,unit,source
LVA,Latvia,SRB,Serbia*,2015,Both sexes,10.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SRB,Serbia*,2020,Both sexes,22.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SRB,Serbia*,2024,Both sexes,20.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,1990,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,1995,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,2000,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,2005,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,2010,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,2015,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,2020,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SSD,South Sudan,2024,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,1990,Both sexes,21.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,1995,Both sexes,19.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,2000,Both sexes,17.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,2005,Both sexes,36.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,2010,Both sexes,56.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,2015,Both sexes,22.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,2020,Both sexes,36.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVK,Slovakia,2024,Both sexes,33.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,1990,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,1995,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,2000,Both sexes,4.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,2005,Both sexes,7.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,2010,Both sexes,11.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,2015,Both sexes,6.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,2020,Both sexes,12.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SVN,Slovenia,2024,Both sexes,11.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,1990,Both sexes,128.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,1995,Both sexes,167.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,2000,Both sexes,206.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,2005,Both sexes,331.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,2010,Both sexes,449.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,2015,Both sexes,324.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,2020,Both sexes,272.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SWE,Sweden,2024,Both sexes,250.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,1990,Both sexes,5.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,1995,Both sexes,7.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,2000,Both sexes,10.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,2005,Both sexes,15.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,2010,Both sexes,20.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,2015,Both sexes,22.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,2020,Both sexes,63.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,SYR,Syrian Arab Republic,2024,Both sexes,58.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,1990,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,1995,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,2000,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,2005,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,2010,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,2015,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,2020,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TGO,Togo,2024,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,1990,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,1995,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,2000,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,2005,Both sexes,7.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,2010,Both sexes,13.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,2015,Both sexes,8.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,2020,Both sexes,29.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,THA,Thailand,2024,Both sexes,27.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,1990,Both sexes,47.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,1995,Both sexes,434.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,2000,Both sexes,821.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,2005,Both sexes,754.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,2010,Both sexes,669.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,2015,Both sexes,536.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,2020,Both sexes,565.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TJK,Tajikistan,2024,Both sexes,520.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,1990,Both sexes,23.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,1995,Both sexes,475.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,2000,Both sexes,928.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,2005,Both sexes,831.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,2010,Both sexes,714.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,2015,Both sexes,589.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,2020,Both sexes,552.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TKM,Turkmenistan,2024,Both sexes,508.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,2005,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,2010,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,2015,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,2020,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TTO,Trinidad and Tobago,2024,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,2005,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,2010,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,2015,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,2020,Both sexes,4.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUN,Tunisia,2024,Both sexes,4.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,1990,Both sexes,12.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,1995,Both sexes,18.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,2000,Both sexes,25.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,2005,Both sexes,66.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,2010,Both sexes,106.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,2015,Both sexes,108.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,2020,Both sexes,229.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TUR,Türkiye,2024,Both sexes,211.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,2005,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,2010,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,2015,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,2020,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,TZA,United Republic of Tanzania,2024,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,1990,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,1995,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,2000,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,2005,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,2010,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,2015,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,2020,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UGA,Uganda,2024,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,1990,Both sexes,46572.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,1995,Both sexes,49867.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,2000,Both sexes,53157.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,2005,Both sexes,47145.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,2010,Both sexes,39933.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,2015,Both sexes,34080.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,2020,Both sexes,32262.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UKR,Ukraine*,2024,Both sexes,29708.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,1990,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,1995,Both sexes,4.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,2000,Both sexes,5.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,2005,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,2010,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,2015,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,2020,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,URY,Uruguay,2024,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,1990,Both sexes,167.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,1995,Both sexes,323.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,2000,Both sexes,479.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,2005,Both sexes,603.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,2010,Both sexes,712.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,2015,Both sexes,426.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,2020,Both sexes,543.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,USA,United States of America*,2024,Both sexes,500.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,1990,Both sexes,309.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,1995,Both sexes,1614.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,2000,Both sexes,2919.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,2005,Both sexes,2641.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,2010,Both sexes,2296.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,2015,Both sexes,2052.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,2020,Both sexes,2569.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,UZB,Uzbekistan,2024,Both sexes,2366.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),1990,Both sexes,6.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),1995,Both sexes,9.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),2000,Both sexes,12.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),2005,Both sexes,23.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),2010,Both sexes,35.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),2015,Both sexes,22.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),2020,Both sexes,34.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VEN,Venezuela (Bolivarian Republic of),2024,Both sexes,31.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,1990,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,1995,Both sexes,5.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,2000,Both sexes,7.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,2005,Both sexes,8.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,2010,Both sexes,10.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,2015,Both sexes,7.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,2020,Both sexes,83.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,VNM,Viet Nam,2024,Both sexes,76.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,1990,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,1995,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,2000,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,2005,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,2010,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,2015,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,2020,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,YEM,Yemen,2024,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,1990,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,1995,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,2000,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,2005,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,2010,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,2015,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,2020,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZMB,Zambia,2024,Both sexes,0.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,1990,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,1995,Both sexes,1.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,2000,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,2005,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,2010,Both sexes,4.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,2015,Both sexes,3.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,2020,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
LVA,Latvia,ZWE,Zimbabwe,2024,Both sexes,2.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,1990,Both sexes,172346.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,1995,Both sexes,189060.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,2000,Both sexes,204282.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,2005,Both sexes,236962.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,2010,Both sexes,251200.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,2015,Both sexes,280130.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,2020,Both sexes,300567.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",CHN,China,2024,Both sexes,317977.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",1990,Both sexes,11736.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",1995,Both sexes,12873.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",2000,Both sexes,14240.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",2005,Both sexes,16517.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",2010,Both sexes,18888.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",2015,Both sexes,20984.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",2020,Both sexes,22512.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",HKG,"China, Hong Kong SAR",2024,Both sexes,23816.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,1990,Both sexes,1891.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,1995,Both sexes,2074.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,2000,Both sexes,5239.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,2005,Both sexes,6077.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,2010,Both sexes,14193.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,2015,Both sexes,28124.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,2020,Both sexes,30173.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
MAC,"China, Macao SAR",PHL,Philippines,2024,Both sexes,31921.0,migrant_stock,persons,UNDESA_2024_IMS_Table1_bothsex
