country,year,category,event_count,goldstein_avg,tone_avg
CA,1997,Other,8906,1.828,5.353
CA,1997,Protest,172,-5.179,5.165
CA,1998,Aid/Cooperation,7989,3.044,5.434
CA,1998,Conflict/Migration,880,-9.785,4.682
CA,1998,Disapproval/Sanction,1929,-3.055,5.225
CA,1998,Other,10208,1.687,5.171
CA,1998,Protest,195,-4.935,5.311
CA,1999,Aid/Cooperation,9648,3.085,5.949
CA,1999,Conflict/Migration,1003,-9.733,4.486
CA,1999,Disapproval/Sanction,1840,-2.996,5.313
CA,1999,Other,10155,1.721,5.558
CA,1999,Protest,213,-5.162,5.306
CA,2000,Aid/Cooperation,9215,3.023,5.875
CA,2000,Conflict/Migration,1016,-9.837,4.407
CA,2000,Disapproval/Sanction,2049,-3.033,5.256
CA,2000,Other,10617,1.361,5.36
CA,2000,Protest,202,-5.288,5.204
CA,2001,Aid/Cooperation,10391,2.97,5.871
CA,2001,Conflict/Migration,1387,-9.818,4.453
CA,2001,Disapproval/Sanction,2256,-2.918,5.392
CA,2001,Other,12742,1.224,5.418
CA,2001,Protest,313,-5.49,5.364
CA,2002,Aid/Cooperation,9791,3.141,5.809
CA,2002,Conflict/Migration,1358,-9.834,4.608
CA,2002,Disapproval/Sanction,2378,-3.018,5.416
CA,2002,Other,12071,1.521,5.631
CA,2002,Protest,339,-5.296,5.257
CA,2003,Aid/Cooperation,11388,2.929,5.808
CA,2003,Conflict/Migration,1781,-9.825,4.391
CA,2003,Disapproval/Sanction,3435,-2.955,5.281
CA,2003,Other,16804,1.401,5.445
CA,2003,Protest,610,-4.988,5.295
CA,2004,Aid/Cooperation,7442,2.993,6.228
CA,2004,Conflict/Migration,1280,-9.777,4.495
CA,2004,Disapproval/Sanction,2286,-2.951,5.395
CA,2004,Other,11072,1.685,5.663
CA,2004,Protest,293,-5.104,5.383
CA,2005,Aid/Cooperation,6513,3.047,6.249
CA,2005,Conflict/Migration,1182,-9.795,4.229
CA,2005,Disapproval/Sanction,1851,-2.964,5.512
CA,2005,Other,8816,1.677,5.701
CA,2005,Protest,261,-5.235,5.646
CA,2006,Aid/Cooperation,17573,3.005,6.118
CA,2006,Conflict/Migration,5909,-9.851,3.834
CA,2006,Disapproval/Sanction,5610,-2.977,5.524
CA,2006,Other,28625,1.684,5.812
CA,2006,Protest,761,-5.157,5.057
CA,2007,Aid/Cooperation,50351,3.024,6.503
CA,2007,Conflict/Migration,10963,-9.835,4.442
CA,2007,Disapproval/Sanction,15916,-2.93,5.497
CA,2007,Other,84213,1.768,6.044
CA,2007,Protest,2049,-4.918,5.43
CA,2008,Aid/Cooperation,98036,2.953,6.173
CA,2008,Conflict/Migration,25163,-9.808,4.54
CA,2008,Disapproval/Sanction,34386,-2.88,5.38
CA,2008,Other,170152,1.733,5.791
CA,2008,Protest,4727,-5.035,5.281
CA,2009,Aid/Cooperation,171519,2.982,6.241
CA,2009,Conflict/Migration,35909,-9.791,4.47
CA,2009,Disapproval/Sanction,50871,-2.991,5.414
CA,2009,Other,276622,1.895,5.906
CA,2009,Protest,6838,-4.909,5.28
CA,2010,Aid/Cooperation,149980,2.938,6.369
CA,2010,Conflict/Migration,30092,-9.796,4.41
CA,2010,Disapproval/Sanction,41187,-2.937,5.424
CA,2010,Other,237524,1.901,6.007
CA,2010,Protest,5665,-4.986,5.277
CA,2011,Aid/Cooperation,172712,2.924,6.535
CA,2011,Conflict/Migration,32561,-9.777,4.611
CA,2011,Disapproval/Sanction,47633,-2.953,5.618
CA,2011,Other,270660,1.882,6.09
CA,2011,Protest,7329,-4.974,5.269
CA,2012,Aid/Cooperation,225601,2.951,5.889
CA,2012,Conflict/Migration,43615,-9.801,4.313
CA,2012,Disapproval/Sanction,69796,-2.944,5.155
CA,2012,Other,361460,1.743,5.441
CA,2012,Protest,9737,-4.955,4.864
CA,2013,Aid/Cooperation,234735,2.918,2.894
CA,2013,Conflict/Migration,39804,-9.777,2.116
CA,2013,Disapproval/Sanction,69062,-2.976,2.419
CA,2013,Other,370536,1.805,2.577
CA,2013,Protest,8938,-4.975,2.217
CA,2014,Aid/Cooperation,321005,2.916,2.899
CA,2014,Conflict/Migration,69977,-9.807,1.985
CA,2014,Disapproval/Sanction,97417,-2.97,2.437
CA,2014,Other,502994,1.77,2.556
CA,2014,Protest,14057,-4.983,2.186
CA,2015,Aid/Cooperation,471516,2.911,0.113
CA,2015,Conflict/Migration,90055,-9.788,-3.061
CA,2015,Disapproval/Sanction,136961,-2.998,-1.828
CA,2015,Other,725456,1.989,-0.956
CA,2015,Protest,19414,-5.041,-2.161
CA,2016,Aid/Cooperation,569738,2.905,-0.065
CA,2016,Conflict/Migration,106618,-9.77,-3.804
CA,2016,Disapproval/Sanction,151892,-2.982,-2.189
CA,2016,Other,856223,2.059,-1.148
CA,2016,Protest,20521,-5.005,-2.754
CA,2017,Aid/Cooperation,523260,2.928,-0.113
CA,2017,Conflict/Migration,101110,-9.767,-3.581
CA,2017,Disapproval/Sanction,147715,-2.951,-2.224
CA,2017,Other,813627,1.96,-1.179
CA,2017,Protest,20858,-5.029,-2.75
CA,2018,Aid/Cooperation,529352,2.981,-0.309
CA,2018,Conflict/Migration,93571,-9.771,-3.766
CA,2018,Disapproval/Sanction,158596,-2.949,-2.291
CA,2018,Other,821121,1.913,-1.369
CA,2018,Protest,24417,-5.025,-2.664
CA,2019,Aid/Cooperation,480118,2.919,-0.37
CA,2019,Conflict/Migration,82489,-9.767,-4.076
CA,2019,Disapproval/Sanction,141392,-2.949,-2.584
CA,2019,Other,737454,1.766,-1.556
CA,2019,Protest,21776,-4.895,-2.914
CA,2020,Aid/Cooperation,377436,2.927,-0.624
CA,2020,Conflict/Migration,62498,-9.781,-3.893
CA,2020,Disapproval/Sanction,104414,-3.018,-2.466
CA,2020,Other,611419,1.892,-1.524
CA,2020,Protest,17159,-4.809,-2.635
CA,2021,Aid/Cooperation,308448,2.921,-0.496
CA,2021,Conflict/Migration,58672,-9.794,-3.31
CA,2021,Disapproval/Sanction,89394,-3.007,-2.381
CA,2021,Other,507654,1.862,-1.391
CA,2021,Protest,13082,-4.817,-2.527
CA,2022,Aid/Cooperation,284174,2.895,-0.333
CA,2022,Conflict/Migration,47043,-9.757,-4.197
CA,2022,Disapproval/Sanction,73276,-2.967,-2.594
CA,2022,Other,421417,1.754,-1.568
CA,2022,Protest,12013,-4.881,-3.121
CA,2023,Aid/Cooperation,382082,2.932,-0.167
CA,2023,Conflict/Migration,81028,-9.776,-3.747
CA,2023,Disapproval/Sanction,109921,-2.935,-2.381
CA,2023,Other,589004,1.704,-1.344
CA,2023,Protest,15966,-4.913,-2.786
CA,2024,Aid/Cooperation,357769,2.923,0.003
CA,2024,Conflict/Migration,69648,-9.759,-3.977
CA,2024,Disapproval/Sanction,105911,-2.929,-2.435
CA,2024,Other,568864,1.734,-1.354
CA,2024,Protest,16747,-4.942,-2.877
CN,1996,Aid/Cooperation,199,2.686,4.659
CN,1996,Conflict/Migration,25,-9.74,3.503
CN,1996,Disapproval/Sanction,25,-2.72,3.815
CN,1996,Other,235,1.416,3.922
CN,1996,Protest,2,-5.8,4.347
CN,1997,Aid/Cooperation,920,3.648,4.783
CN,1997,Conflict/Migration,206,-9.769,3.546
CN,1997,Disapproval/Sanction,350,-3.574,4.889
CN,1997,Other,1046,1.378,4.617
CN,1997,Protest,43,-4.642,4.475
CN,1998,Aid/Cooperation,635,3.092,4.416
CN,1998,Conflict/Migration,135,-9.9,3.926
CN,1998,Disapproval/Sanction,158,-3.601,4.44
CN,1998,Other,658,1.627,4.467
CN,1998,Protest,25,-5.96,4.622
CN,1999,Aid/Cooperation,622,3.62,5.643
CN,1999,Conflict/Migration,89,-9.854,4.518
CN,1999,Disapproval/Sanction,237,-3.443,5.475
CN,1999,Other,660,1.459,5.232
CN,1999,Protest,9,-4.711,6.126
CN,2000,Aid/Cooperation,845,3.735,6.148
CN,2000,Conflict/Migration,55,-9.691,5.418
CN,2000,Disapproval/Sanction,252,-3.433,5.52
CN,2000,Other,580,0.988,5.885
CN,2000,Protest,14,-5.643,4.73
CN,2001,Aid/Cooperation,820,3.243,5.394
CN,2001,Conflict/Migration,147,-9.861,3.215
CN,2001,Disapproval/Sanction,221,-3.104,4.916
CN,2001,Other,924,1.052,4.744
CN,2001,Protest,26,-4.662,7.2
CN,2002,Aid/Cooperation,369,3.083,5.254
CN,2002,Conflict/Migration,34,-9.676,3.754
CN,2002,Disapproval/Sanction,108,-2.926,4.512
CN,2002,Other,493,0.732,4.909
CN,2002,Protest,12,-4.633,4.65
CN,2003,Aid/Cooperation,500,2.981,5.083
CN,2003,Conflict/Migration,36,-9.861,2.907
CN,2003,Disapproval/Sanction,72,-3.181,4.876
CN,2003,Other,548,0.428,4.446
CN,2003,Protest,10,-5.58,2.351
CN,2004,Aid/Cooperation,339,3.28,4.691
CN,2004,Conflict/Migration,11,-9.864,3.894
CN,2004,Disapproval/Sanction,67,-2.567,4.488
CN,2004,Other,309,2.093,4.667
CN,2004,Protest,1,-4.4,1.681
CN,2005,Aid/Cooperation,172,2.835,5.007
CN,2005,Conflict/Migration,14,-9.857,3.526
CN,2005,Disapproval/Sanction,37,-2.622,3.611
CN,2005,Other,219,1.021,4.342
CN,2005,Protest,9,-4.689,6.737
CN,2006,Aid/Cooperation,371,3.361,5.82
CN,2006,Conflict/Migration,9,-10,4.538
CN,2006,Disapproval/Sanction,58,-2.707,4.265
CN,2006,Other,526,1.076,5.178
CN,2006,Protest,9,-5.267,5.316
CN,2007,Aid/Cooperation,521,3.277,5.009
CN,2007,Conflict/Migration,203,-9.906,3.594
CN,2007,Disapproval/Sanction,337,-2.899,4.152
CN,2007,Other,870,1.049,4.203
CN,2007,Protest,44,-5.414,3.699
CN,2008,Aid/Cooperation,912,2.893,4.464
CN,2008,Conflict/Migration,281,-9.566,3.924
CN,2008,Disapproval/Sanction,301,-3.379,4.491
CN,2008,Other,1415,1.655,4.388
CN,2008,Protest,48,-5.437,3.893
CN,2009,Aid/Cooperation,1911,2.835,5.431
CN,2009,Conflict/Migration,67,-9.873,3.67
CN,2009,Disapproval/Sanction,247,-2.911,4.176
CN,2009,Other,1693,1.51,4.365
CN,2009,Protest,19,-5.126,3.614
CN,2010,Aid/Cooperation,506,3.693,5.99
CN,2010,Conflict/Migration,67,-9.896,2.957
CN,2010,Disapproval/Sanction,110,-3.164,4.44
CN,2010,Other,539,1.353,4.852
CN,2010,Protest,15,-4.76,4.421
CN,2011,Aid/Cooperation,428,3.768,5.835
CN,2011,Conflict/Migration,144,-9.941,3.966
CN,2011,Disapproval/Sanction,84,-2.536,4.729
CN,2011,Other,450,1.896,5.129
CN,2011,Protest,10,-5.18,3.025
CN,2012,Aid/Cooperation,370,3.632,6.405
CN,2012,Conflict/Migration,37,-9.865,3.724
CN,2012,Disapproval/Sanction,37,-3,5.535
CN,2012,Other,393,1.671,5.385
CN,2012,Protest,12,-4.983,4.489
CN,2013,Aid/Cooperation,393,2.873,3.52
CN,2013,Conflict/Migration,44,-9.841,1.85
CN,2013,Disapproval/Sanction,71,-2.352,1.467
CN,2013,Other,247,0.991,2.416
CN,2013,Protest,8,-4.725,2.514
CN,2014,Aid/Cooperation,723,3.256,3.343
CN,2014,Conflict/Migration,61,-9.754,1.544
CN,2014,Disapproval/Sanction,136,-3.39,1.267
CN,2014,Other,454,1.14,2.233
CN,2014,Protest,10,-5.96,1.43
CN,2015,Aid/Cooperation,561,2.939,0.668
CN,2015,Conflict/Migration,55,-9.709,-4.776
CN,2015,Disapproval/Sanction,82,-3.159,-3.45
CN,2015,Other,663,1.416,-1.041
CN,2015,Protest,26,-4.7,-6.377
CN,2016,Aid/Cooperation,629,2.932,0.636
CN,2016,Conflict/Migration,59,-9.754,-3.468
CN,2016,Disapproval/Sanction,158,-3.196,-2.287
CN,2016,Other,1047,1.573,-1.013
CN,2016,Protest,46,-4.487,-1.104
CN,2017,Aid/Cooperation,447,3.052,0.045
CN,2017,Conflict/Migration,58,-9.776,-5.843
CN,2017,Disapproval/Sanction,80,-3.313,-3.426
CN,2017,Other,819,0.442,-1.672
CN,2017,Protest,49,-4.506,-10.967
CN,2018,Aid/Cooperation,746,3.321,-1.792
CN,2018,Conflict/Migration,227,-9.885,-6.811
CN,2018,Disapproval/Sanction,282,-2.635,-5.267
CN,2018,Other,1060,0.649,-4.075
CN,2018,Protest,42,-5.329,-4.035
CN,2019,Aid/Cooperation,943,3.161,0.803
CN,2019,Conflict/Migration,88,-9.915,-5.578
CN,2019,Disapproval/Sanction,246,-3.093,-5.437
CN,2019,Other,1054,0.696,-2.805
CN,2019,Protest,22,-5.173,-4.664
CN,2020,Aid/Cooperation,511,2.654,1.113
